title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Geronimo,Sheppard,spotify:track:0qt5f5EL92o8Snzopsv0en,0.705,0.78,7.0,-6.267,1.0,0.0805,0.456,0.00152,0.115,0.457,142.028,0qt5f5EL92o8Snzopsv0en,218228.0,4.0
Something's Missing,Sheppard,spotify:track:2nGGOjfKxwfFhOCAa2veBx,0.648,0.869,4.0,-5.83,1.0,0.051,0.309,0.0,0.103,0.445,101.983,2nGGOjfKxwfFhOCAa2veBx,171944.0,4.0
Let Me Down Easy,Sheppard,spotify:track:5nxThZozDXejc9b5F8MSmv,0.598,0.593,9.0,-5.719,1.0,0.029,0.347,0.0,0.0847,0.3,144.986,5nxThZozDXejc9b5F8MSmv,227631.0,4.0
These People,Sheppard,spotify:track:0d1viQJrXeOpLZU5P8uyIr,0.634,0.587,10.0,-5.384,1.0,0.0284,0.55,0.0,0.0813,0.582,133.002,0d1viQJrXeOpLZU5P8uyIr,200803.0,4.0
A Grade Playa,Sheppard,spotify:track:7uodQDfz1IPkJZwJlg33Td,0.56,0.761,6.0,-3.958,1.0,0.0741,0.18,1.74e-05,0.238,0.39,170.085,7uodQDfz1IPkJZwJlg33Td,218635.0,4.0
Smile,Sheppard,spotify:track:2Ykhn5GaaBUH0gsKZSTLg1,0.699,0.744,9.0,-5.776,1.0,0.0497,0.399,4.58e-06,0.361,0.642,96.979,2Ykhn5GaaBUH0gsKZSTLg1,230278.0,4.0
The Best Is Yet To Come,Sheppard,spotify:track:1iUIPjgTsqDdq0ESixywgB,0.548,0.749,5.0,-7.82,1.0,0.0948,0.609,3.01e-06,0.107,0.369,163.88,1iUIPjgTsqDdq0ESixywgB,246037.0,4.0
This Electric Feeling,Sheppard,spotify:track:4blmv6qyGevY6B97qHbOOD,0.639,0.752,7.0,-5.257,1.0,0.0628,0.652,0.0015,0.0907,0.565,79.9,4blmv6qyGevY6B97qHbOOD,242805.0,4.0
Find Someone,Sheppard,spotify:track:0VUkUjctL5EqaxPia8mnhS,0.711,0.766,0.0,-6.108,1.0,0.0638,0.527,0.0,0.42,0.456,128.008,0VUkUjctL5EqaxPia8mnhS,188632.0,4.0
Lingering,Sheppard,spotify:track:2SV9De38iAM4gxCuvaw0GA,0.642,0.385,4.0,-8.83,1.0,0.0279,0.831,0.0,0.0792,0.543,124.004,2SV9De38iAM4gxCuvaw0GA,232853.0,4.0
Halfway To Hell,Sheppard,spotify:track:7dOggruoByvxaWh6ooG0tN,0.607,0.812,0.0,-5.757,1.0,0.0499,0.0509,0.000323,0.261,0.285,117.019,7dOggruoByvxaWh6ooG0tN,281326.0,4.0
Maps,Maroon 5,spotify:track:4gbVRS8gloEluzf0GzDOFc,0.742,0.713,1.0,-5.522,0.0,0.0303,0.0205,0.0,0.059,0.879,120.032,4gbVRS8gloEluzf0GzDOFc,189960.0,4.0
Animals,Maroon 5,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,0.279,0.742,4.0,-6.46,0.0,0.0898,0.000185,0.0,0.593,0.328,189.868,2bL2gyO6kBdLkNSkxXNh6x,231013.0,4.0
It Was Always You,Maroon 5,spotify:track:2PLo8T3kGE9URFvBy3tUdt,0.613,0.765,11.0,-6.582,1.0,0.0441,0.082,1.25e-06,0.092,0.299,103.951,2PLo8T3kGE9URFvBy3tUdt,239920.0,4.0
Unkiss Me,Maroon 5,spotify:track:1m39XApxHXb2UkGItyyIUO,0.532,0.599,6.0,-6.543,1.0,0.0333,0.00784,0.0,0.14,0.113,130.019,1m39XApxHXb2UkGItyyIUO,238200.0,4.0
Sugar,Maroon 5,spotify:track:2iuZJX9X9P0GKaE93xcPjk,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076,2iuZJX9X9P0GKaE93xcPjk,235493.0,4.0
Leaving California,Maroon 5,spotify:track:13YQutqrAhT5iX9HOctlu5,0.501,0.704,3.0,-5.64,1.0,0.0326,0.284,0.0,0.155,0.27,97.039,13YQutqrAhT5iX9HOctlu5,203453.0,4.0
In Your Pocket,Maroon 5,spotify:track:6SCh4BKjB0il6zKgtSiasQ,0.618,0.837,6.0,-6.142,0.0,0.0515,0.032,0.0,0.0475,0.434,126.082,6SCh4BKjB0il6zKgtSiasQ,219493.0,4.0
New Love,Maroon 5,spotify:track:42QGdFKDbWMDvmgsYq35HP,0.63,0.886,5.0,-5.216,0.0,0.076,0.0107,0.00011,0.214,0.824,165.012,42QGdFKDbWMDvmgsYq35HP,196547.0,4.0
Coming Back For You,Maroon 5,spotify:track:4J1moeUmaCFMfHNyCeUpkN,0.644,0.866,1.0,-5.687,0.0,0.0341,0.0121,0.0,0.0719,0.39,114.927,4J1moeUmaCFMfHNyCeUpkN,226960.0,4.0
Feelings,Maroon 5,spotify:track:2dyyOwe0KxTZTJjjXDeLmU,0.693,0.727,10.0,-5.364,0.0,0.0749,0.00365,0.0,0.0576,0.746,121.937,2dyyOwe0KxTZTJjjXDeLmU,194773.0,4.0
My Heart Is Open,"Maroon 5, Gwen Stefani",spotify:track:5AnZXEB5IVhU57cJdOtJeX,0.41,0.327,1.0,-7.663,1.0,0.0301,0.547,0.0,0.0763,0.283,101.861,5AnZXEB5IVhU57cJdOtJeX,236867.0,4.0
This Summer,Maroon 5,spotify:track:5uVji14OWpj9HMKLXdhjAv,0.54,0.766,4.0,-5.148,0.0,0.07,0.000248,0.0,0.641,0.176,98.932,5uVji14OWpj9HMKLXdhjAv,224400.0,4.0
All Things Go,Nicki Minaj,spotify:track:4Kpjrzb1cBImDVrwfeIDG0,0.751,0.463,1.0,-10.966,1.0,0.281,0.0718,1.6e-05,0.105,0.276,124.009,4Kpjrzb1cBImDVrwfeIDG0,293733.0,4.0
I Lied,Nicki Minaj,spotify:track:5IFSbww3slw5bSBk6yAR8G,0.623,0.388,2.0,-8.712,0.0,0.0881,0.384,0.000285,0.109,0.387,133.972,5IFSbww3slw5bSBk6yAR8G,304147.0,4.0
The Crying Game,"Nicki Minaj, Jessie Ware",spotify:track:0z4Rd9d6Wn2sfCTa776sCj,0.6,0.505,6.0,-8.092,0.0,0.0667,0.0686,0.0263,0.147,0.184,81.461,0z4Rd9d6Wn2sfCTa776sCj,265227.0,4.0
Get On Your Knees,"Nicki Minaj, Ariana Grande",spotify:track:0SqRx2qXC1H2Bojtz0tqHz,0.653,0.445,0.0,-7.183,0.0,0.0413,0.31,0.0,0.116,0.176,144.018,0SqRx2qXC1H2Bojtz0tqHz,216493.0,4.0
Feeling Myself,"Nicki Minaj, Beyoncé",spotify:track:4vgTAdLit4VNnxZ7YK06NW,0.564,0.703,2.0,-5.459,1.0,0.269,0.437,0.00927,0.358,0.477,139.045,4vgTAdLit4VNnxZ7YK06NW,237840.0,4.0
Only,"Nicki Minaj, Drake, Lil Wayne, Chris Brown",spotify:track:1UZ25gykR30Oewh3dBRtVZ,0.573,0.495,8.0,-7.245,0.0,0.592,0.405,0.0,0.0969,0.255,179.196,1UZ25gykR30Oewh3dBRtVZ,312027.0,3.0
Want Some More,Nicki Minaj,spotify:track:1gpVAJuEUwSpQpwfD8v852,0.842,0.466,10.0,-7.231,0.0,0.0518,0.129,0.000582,0.187,0.214,124.922,1gpVAJuEUwSpQpwfD8v852,229627.0,4.0
Four Door Aventador,Nicki Minaj,spotify:track:6S5UlO7giUZBE0vcGIFr8N,0.681,0.657,1.0,-7.767,1.0,0.337,0.48,0.0,0.295,0.639,83.87,6S5UlO7giUZBE0vcGIFr8N,182667.0,4.0
Favorite,"Nicki Minaj, Jeremih",spotify:track:6SwWM2F2LIDy1a44Mr9h8f,0.672,0.572,4.0,-7.216,0.0,0.0423,0.551,6.32e-05,0.0887,0.0563,103.075,6SwWM2F2LIDy1a44Mr9h8f,242947.0,4.0
Buy A Heart,"Nicki Minaj, Meek Mill",spotify:track:6CiZFgpDbKfkot1pAgczdp,0.729,0.434,5.0,-10.284,0.0,0.143,0.126,0.0,0.287,0.432,119.932,6CiZFgpDbKfkot1pAgczdp,255467.0,4.0
Trini Dem Girls,"Nicki Minaj, LunchMoney Lewis",spotify:track:0lLzm3EXSFYgzQLP96sgeT,0.84,0.736,1.0,-6.797,1.0,0.228,0.214,0.00711,0.0808,0.323,109.982,0lLzm3EXSFYgzQLP96sgeT,194733.0,4.0
Anaconda,Nicki Minaj,spotify:track:5eqiMMbaeUZ32Q7sS00H35,0.964,0.605,9.0,-6.223,1.0,0.179,0.0668,7.78e-06,0.214,0.646,129.994,5eqiMMbaeUZ32Q7sS00H35,260240.0,4.0
The Night Is Still Young,Nicki Minaj,spotify:track:75u9uswC5UMdtv4SQ3xSYf,0.656,0.692,1.0,-6.145,0.0,0.0563,0.00212,0.00305,0.128,0.693,128.017,75u9uswC5UMdtv4SQ3xSYf,227560.0,4.0
Pills N Potions,Nicki Minaj,spotify:track:0nnRUsgfm4uQUYTCIH9NZy,0.391,0.604,2.0,-8.104,1.0,0.212,0.00812,5.18e-06,0.0443,0.168,169.658,0nnRUsgfm4uQUYTCIH9NZy,268000.0,4.0
Bed Of Lies,"Nicki Minaj, Skylar Grey",spotify:track:1yQunV0upd4Eyu3rcOerD9,0.716,0.67,11.0,-5.779,1.0,0.194,0.251,0.0,0.109,0.124,86.01,1yQunV0upd4Eyu3rcOerD9,269947.0,4.0
Grand Piano,Nicki Minaj,spotify:track:70CYAL35X3T73qVStJNpZ2,0.33,0.21,4.0,-10.808,1.0,0.0307,0.889,1.1e-05,0.0784,0.135,128.157,70CYAL35X3T73qVStJNpZ2,259107.0,4.0
Big Daddy,"Nicki Minaj, Meek Mill",spotify:track:6wV873oE2F23tdIN84CbSp,0.803,0.66,8.0,-5.671,1.0,0.152,0.0901,0.0,0.115,0.207,114.06,6wV873oE2F23tdIN84CbSp,199707.0,4.0
Shanghai,Nicki Minaj,spotify:track:6bXWsXHI7ZkPGtG8PN53Ln,0.527,0.554,1.0,-7.613,1.0,0.393,0.203,0.000384,0.14,0.408,140.542,6bXWsXHI7ZkPGtG8PN53Ln,219493.0,4.0
Win Again,Nicki Minaj,spotify:track:4vGNhku2BMTIMsaGnfcNXC,0.799,0.674,0.0,-5.589,1.0,0.0832,0.0957,0.0,0.162,0.422,119.988,4vGNhku2BMTIMsaGnfcNXC,250453.0,4.0
Mona Lisa,Nicki Minaj,spotify:track:3FxrQ0BkayR5YNsC8C3R1T,0.637,0.443,6.0,-10.216,1.0,0.0325,0.904,0.00197,0.0718,0.338,93.975,3FxrQ0BkayR5YNsC8C3R1T,208253.0,4.0
Put You In A Room,Nicki Minaj,spotify:track:6nphkAWXMeQYxDM7jwSGDu,0.675,0.614,11.0,-7.144,1.0,0.103,0.086,0.0052,0.565,0.402,129.955,6nphkAWXMeQYxDM7jwSGDu,179893.0,4.0
Real Life,The Weeknd,spotify:track:03j354P848KtNU2FVSwkDG,0.581,0.652,11.0,-5.039,0.0,0.0496,0.439,0.0,0.351,0.358,90.634,03j354P848KtNU2FVSwkDG,223373.0,4.0
Losers,"The Weeknd, Labrinth",spotify:track:1bAvtmTl0F9loyz9AwPwp7,0.666,0.485,0.0,-9.85,0.0,0.053,0.0355,0.000599,0.504,0.287,91.007,1bAvtmTl0F9loyz9AwPwp7,281147.0,4.0
Tell Your Friends,The Weeknd,spotify:track:1mhVXWduD8ReDwusfaHNwU,0.583,0.454,1.0,-11.091,0.0,0.0425,0.265,0.0,0.181,0.309,74.64,1mhVXWduD8ReDwusfaHNwU,334333.0,4.0
Often,The Weeknd,spotify:track:4PhsKqMdgMEUSstTDAmMpg,0.572,0.631,7.0,-9.836,0.0,0.0476,0.222,0.0,0.135,0.0713,134.078,4PhsKqMdgMEUSstTDAmMpg,249040.0,4.0
The Hills,The Weeknd,spotify:track:7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,7fBv7CLKzipRk6EC6TWHOB,242253.0,4.0
Acquainted,The Weeknd,spotify:track:7uJH0YdSZL6psjxI6Xy08b,0.372,0.478,7.0,-9.835,0.0,0.0503,0.482,0.0,0.0844,0.254,101.102,7uJH0YdSZL6psjxI6Xy08b,348853.0,4.0
Can't Feel My Face,The Weeknd,spotify:track:22VdIZQfgXJea34mQxlt81,0.705,0.769,9.0,-5.526,0.0,0.0425,0.113,0.0,0.105,0.583,107.949,22VdIZQfgXJea34mQxlt81,213520.0,4.0
Shameless,The Weeknd,spotify:track:6C6fHTuFUxVtJpBOOaMvJr,0.603,0.563,6.0,-8.313,1.0,0.027,0.147,0.0,0.109,0.234,100.06,6C6fHTuFUxVtJpBOOaMvJr,253507.0,4.0
Earned It (Fifty Shades Of Grey),The Weeknd,spotify:track:4frLb7nWtsz2ymBE6k2GRP,0.659,0.291,2.0,-8.275,0.0,0.0348,0.405,0.0,0.0771,0.406,119.829,4frLb7nWtsz2ymBE6k2GRP,277680.0,3.0
In The Night,The Weeknd,spotify:track:25KybV9BOUlvcnv7nN3Pyo,0.505,0.68,7.0,-4.993,1.0,0.0714,0.0796,0.0,0.0465,0.539,168.022,25KybV9BOUlvcnv7nN3Pyo,235653.0,3.0
As You Are,The Weeknd,spotify:track:3H3qBumaYj67PT3aMEBvAP,0.377,0.329,0.0,-9.67,0.0,0.0569,0.131,0.00654,0.279,0.0528,173.663,3H3qBumaYj67PT3aMEBvAP,340493.0,4.0
Dark Times,"The Weeknd, Ed Sheeran",spotify:track:6J7PIkhtHwmFjPLq0SyuPj,0.501,0.403,7.0,-9.611,1.0,0.0747,0.116,1.03e-05,0.124,0.27,132.608,6J7PIkhtHwmFjPLq0SyuPj,260640.0,3.0
Prisoner,"The Weeknd, Lana Del Rey",spotify:track:1gZADNt16Oh23jWyMYRk4p,0.551,0.405,0.0,-12.756,0.0,0.0398,0.443,0.000217,0.11,0.341,135.017,1gZADNt16Oh23jWyMYRk4p,274960.0,4.0
Angel,The Weeknd,spotify:track:0wzPHTgOtFIDhk2rD3Au4x,0.626,0.583,10.0,-7.574,0.0,0.0435,0.105,0.0,0.115,0.335,127.966,0wzPHTgOtFIDhk2rD3Au4x,377347.0,4.0
Show Me Love - EDX Remix / Radio Edit,"Sam Feldt, Kimberly Anne, EDX",spotify:track:6PkzXU8dlwtfrwyTlUyVnv,0.832,0.659,0.0,-5.831,1.0,0.0677,0.297,0.000811,0.0704,0.712,121.022,6PkzXU8dlwtfrwyTlUyVnv,180336.0,4.0
She Got Me,Luca Hänni,spotify:track:6TNK1SFt77MvTFoiTloiFQ,0.667,0.755,11.0,-5.893,0.0,0.05,0.0533,1.15e-05,0.0795,0.472,97.063,6TNK1SFt77MvTFoiTloiFQ,180816.0,4.0
She Got Me - Karaoke Version,Luca Hänni,spotify:track:5RGmkvJVTgf4URYljs2NtF,0.608,0.644,11.0,-5.886,0.0,0.0674,0.0211,0.921,0.27,0.174,194.034,5RGmkvJVTgf4URYljs2NtF,181856.0,4.0
Borderline,Tame Impala,spotify:track:3O8X1DE9btbzy4UH9cSX9a,0.598,0.71,0.0,-6.839,0.0,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,3O8X1DE9btbzy4UH9cSX9a,274294.0,4.0
Arms Around You (feat. Maluma & Swae Lee),"XXXTENTACION, Lil Pump, Swae Lee, Maluma",spotify:track:2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,9.0,-5.45,0.0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,2LskIZrCeLxRvCiGP8gxlh,198903.0,4.0
Lucifer - Miura Keys Club Remix,"XOV, Miura Keys",spotify:track:3Ppailm0YFF1xPLVUwXLVn,0.732,0.664,4.0,-6.433,0.0,0.0325,0.00271,0.000262,0.221,0.246,124.04,3Ppailm0YFF1xPLVUwXLVn,288773.0,4.0
Lucifer - Sepalot Remix,"XOV, Sepalot",spotify:track:0n7boCC0ofCJ9jv6fRO89Z,0.745,0.682,7.0,-7.286,1.0,0.0723,0.0681,0.0,0.104,0.396,137.995,0n7boCC0ofCJ9jv6fRO89Z,247027.0,4.0
Lucifer - Vindahl Remix,"XOV, Vindahl",spotify:track:1saaWnmWoiIDh7jISRmZwe,0.574,0.59,7.0,-6.972,1.0,0.0374,0.00127,0.0,0.0895,0.0923,128.014,1saaWnmWoiIDh7jISRmZwe,240053.0,4.0
Lucifer - Leo Alter Remix,"XOV, Leo Alter",spotify:track:3TKBYSgLUOTIFCQkYGNimS,0.545,0.551,2.0,-9.712,1.0,0.0746,0.212,7.96e-06,0.186,0.326,128.126,3TKBYSgLUOTIFCQkYGNimS,212240.0,4.0
Under Water - Club Edit,AVEC,spotify:track:3Bf7jl5Xr38QhPKyDXeQAz,0.736,0.682,7.0,-8.175,1.0,0.0309,0.0449,0.0148,0.123,0.335,119.97,3Bf7jl5Xr38QhPKyDXeQAz,208835.0,4.0
Darken Her Horse,Austra,spotify:track:73F965FYc0dxzoWPWfmthp,0.603,0.538,2.0,-8.208,0.0,0.0228,0.0195,0.0054,0.104,0.145,99.986,73F965FYc0dxzoWPWfmthp,321000.0,4.0
Lose It,Austra,spotify:track:1KFrw3jdWXejsn6NEdHXrL,0.596,0.554,5.0,-7.176,1.0,0.0266,0.331,0.0862,0.126,0.494,138.015,1KFrw3jdWXejsn6NEdHXrL,270707.0,4.0
The Future,Austra,spotify:track:7i8oJ5IM3jL6JGWLMbUZZg,0.654,0.738,0.0,-8.502,0.0,0.0276,0.00267,0.334,0.0708,0.973,115.98,7i8oJ5IM3jL6JGWLMbUZZg,242640.0,4.0
Beat And The Pulse,Austra,spotify:track:12wZDOhYCggRvgN8pe96bJ,0.631,0.801,1.0,-9.839,1.0,0.0534,0.00051,0.582,0.17,0.424,99.992,12wZDOhYCggRvgN8pe96bJ,295680.0,4.0
Spellwork,Austra,spotify:track:7CFnn9xPZxcvUuB0UnvdyV,0.563,0.713,2.0,-7.565,0.0,0.0275,1.87e-05,0.156,0.439,0.221,119.985,7CFnn9xPZxcvUuB0UnvdyV,309653.0,4.0
The Choke,Austra,spotify:track:3HLjK8CG52GXkaJbAr8MoY,0.627,0.547,2.0,-6.381,0.0,0.0325,0.232,0.0126,0.0914,0.471,143.995,3HLjK8CG52GXkaJbAr8MoY,252080.0,4.0
Hate Crime,Austra,spotify:track:73t5oell62to3JVhagakFU,0.668,0.728,4.0,-6.558,0.0,0.027,0.0147,0.00102,0.101,0.221,141.012,73t5oell62to3JVhagakFU,241680.0,4.0
The Villain,Austra,spotify:track:1MUvSOU70pYacJkZperrTr,0.649,0.683,8.0,-7.078,1.0,0.0306,0.00174,0.452,0.108,0.21,124.001,1MUvSOU70pYacJkZperrTr,246080.0,4.0
Shoot The Water,Austra,spotify:track:07bLKUEGcQ43YX3cO1sHIc,0.783,0.609,1.0,-6.278,1.0,0.0337,0.108,0.00428,0.0417,0.971,131.017,07bLKUEGcQ43YX3cO1sHIc,202547.0,4.0
The Noise,Austra,spotify:track:0j6lwigFjD97aQ8L92uXTF,0.565,0.422,5.0,-8.635,0.0,0.0281,0.737,0.000793,0.105,0.525,120.043,0j6lwigFjD97aQ8L92uXTF,211747.0,4.0
The Beast,Austra,spotify:track:79oyDblnoKhvnyi4DrpBaa,0.478,0.502,5.0,-8.648,0.0,0.037,0.976,0.012,0.141,0.0362,131.109,79oyDblnoKhvnyi4DrpBaa,242853.0,4.0
Identity,Austra,spotify:track:5JV62klYDL9Hfvb8N0Lcyd,0.611,0.83,11.0,-5.615,0.0,0.0348,0.431,0.177,0.104,0.444,130.03,5JV62klYDL9Hfvb8N0Lcyd,303880.0,4.0
Young And Gay,Austra,spotify:track:1oU3tiFFplnT4GO0r60hyR,0.572,0.909,0.0,-5.895,1.0,0.0384,0.00017,0.813,0.206,0.929,140.047,1oU3tiFFplnT4GO0r60hyR,209286.0,4.0
Energy,Austra,spotify:track:2hMdfTCcIQGdn35nlnCFiq,0.566,0.87,2.0,-4.65,0.0,0.0356,0.0021,0.659,0.174,0.462,110.01,2hMdfTCcIQGdn35nlnCFiq,237597.0,4.0
Believe Me,Austra,spotify:track:18wwcRoWbjPIg764VQ6bmJ,0.609,0.653,8.0,-6.4,1.0,0.0295,0.229,0.000247,0.0611,0.701,160.009,18wwcRoWbjPIg764VQ6bmJ,207340.0,4.0
Trip,Austra,spotify:track:3r9gdLwPd4fA6yNQpQTU1c,0.543,0.712,4.0,-5.958,0.0,0.0354,0.00126,0.298,0.0772,0.364,129.991,3r9gdLwPd4fA6yNQpQTU1c,195373.0,4.0
Pianix,Austra,spotify:track:1P5fVj5LM4J1ZHTLmK77Jg,0.697,0.241,7.0,-10.167,1.0,0.035,0.938,0.00607,0.122,0.586,129.999,1P5fVj5LM4J1ZHTLmK77Jg,150141.0,4.0
Woodstock,Austra,spotify:track:7FKrHF1sh3ruWWOEQ3iwbj,0.55,0.622,10.0,-7.405,0.0,0.0288,0.736,5.77e-06,0.165,0.347,99.954,7FKrHF1sh3ruWWOEQ3iwbj,203347.0,4.0
Crying,Austra,spotify:track:4tAgfJ3xaaLQNnnakfBN5k,0.235,0.306,2.0,-6.153,1.0,0.0329,0.827,3.49e-05,0.0675,0.144,199.7,4tAgfJ3xaaLQNnnakfBN5k,165450.0,4.0
Beat And The Pulse - M. Shawn Crahan [Clown from Slipknot] Motion Remix,"Austra, M. Shawn Crahan",spotify:track:00rtnRIvHCKwgOxO9WgL2b,0.574,0.544,5.0,-7.501,0.0,0.0509,0.26,0.00449,0.0982,0.136,99.95,00rtnRIvHCKwgOxO9WgL2b,429505.0,4.0
Deadly Valentine (Radio Edit),Charlotte Gainsbourg,spotify:track:0NHCPU8QNMJUUdIkd9qhro,0.591,0.534,4.0,-7.929,1.0,0.0424,0.0207,0.0535,0.256,0.51,104.943,0NHCPU8QNMJUUdIkd9qhro,233149.0,4.0
Up All Night,Alex Clare,spotify:track:5t1JNe9SMdRJpNhZaL6mDl,0.622,0.851,8.0,-4.357,1.0,0.0462,9.61e-05,0.038,0.157,0.322,98.04,5t1JNe9SMdRJpNhZaL6mDl,163120.0,4.0
Treading Water,Alex Clare,spotify:track:26sIlBCp9d25SuA0rwZVBF,0.498,0.573,6.0,-8.022,0.0,0.053,0.0615,1.78e-05,0.112,0.1,179.929,26sIlBCp9d25SuA0rwZVBF,218587.0,4.0
Relax My Beloved,Alex Clare,spotify:track:76phsKvRRhuqvUivKx9LA9,0.559,0.7,5.0,-5.947,1.0,0.0337,0.00991,2.73e-06,0.126,0.361,93.047,76phsKvRRhuqvUivKx9LA9,211987.0,3.0
Too Close,Alex Clare,spotify:track:4VySpxhRGy32u5zPCprzDn,0.588,0.694,11.0,-4.278,0.0,0.0387,0.00948,0.0,0.113,0.271,126.027,4VySpxhRGy32u5zPCprzDn,256613.0,4.0
When Doves Cry,Alex Clare,spotify:track:5NToxqZa79VhZaQLRE6omu,0.584,0.878,9.0,-5.563,0.0,0.0401,0.014,0.00431,0.135,0.37,133.97,5NToxqZa79VhZaQLRE6omu,248008.0,4.0
Humming Bird,Alex Clare,spotify:track:1ZqLfF56MacIB3QBJueEkv,0.4,0.562,10.0,-7.461,0.0,0.0328,0.0342,1.92e-05,0.505,0.331,171.512,1ZqLfF56MacIB3QBJueEkv,230080.0,4.0
Hands Are Clever,Alex Clare,spotify:track:6nTVKB1Nb574FPTic0vRn3,0.683,0.887,10.0,-3.801,0.0,0.189,0.0353,0.0,0.0427,0.738,99.08,6nTVKB1Nb574FPTic0vRn3,196013.0,4.0
Tight Rope,Alex Clare,spotify:track:652gFT1xDQsGn8srQxaZM9,0.582,0.251,8.0,-10.066,1.0,0.15,0.234,0.000181,0.118,0.232,83.691,652gFT1xDQsGn8srQxaZM9,217547.0,4.0
Whispering,Alex Clare,spotify:track:75KDfhPbmeet8kMY9cJZPt,0.271,0.49,0.0,-9.069,1.0,0.0528,0.0492,0.00028,0.11,0.175,67.605,75KDfhPbmeet8kMY9cJZPt,270667.0,4.0
I Love You,Alex Clare,spotify:track:2eaBBVEfoRK4MJYmIAeNw8,0.643,0.502,11.0,-6.558,1.0,0.0392,0.07,0.0344,0.149,0.2,130.018,2eaBBVEfoRK4MJYmIAeNw8,279960.0,4.0
Sanctuary,Alex Clare,spotify:track:4SguCYdniOcQsuiv042hHR,0.375,0.555,4.0,-6.673,1.0,0.0338,0.384,2.95e-06,0.317,0.116,135.283,4SguCYdniOcQsuiv042hHR,240200.0,4.0
I Won't Let You Down,Alex Clare,spotify:track:0B7XURhFMqqTORsjKV833N,0.562,0.0916,5.0,-9.745,1.0,0.048,0.954,0.0,0.102,0.355,128.365,0B7XURhFMqqTORsjKV833N,249760.0,5.0
Heathens,Twenty One Pilots,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4.0,-9.348,0.0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,6i0V12jOa3mr6uu4WYhUBr,195920.0,4.0
Bitch Better Have My Money,Rihanna,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,0.781,0.728,1.0,-4.981,1.0,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,0NTMtAO2BV4tnGvw9EgBVq,219306.0,4.0
This Is What You Came For,"Calvin Harris, Rihanna",spotify:track:0azC730Exh71aQlOt9Zj3y,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962,0azC730Exh71aQlOt9Zj3y,222160.0,4.0
This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,spotify:track:46NBoIAHrmR7qcUGCIFEjR,0.367,0.915,9.0,-3.456,0.0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,46NBoIAHrmR7qcUGCIFEjR,207273.0,4.0
Don't Let Me Down,"The Chainsmokers, Daya",spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.532,0.869,11.0,-5.094,1.0,0.172,0.157,0.00508,0.136,0.422,159.803,1i1fxkWeaMmKEB4T7zqbzK,208373.0,4.0
Wherever You Go,"Jonas Blue, Jessie Reyez, Juan Magán",spotify:track:4H0iUwnJaY9Ev07IP6DW5j,0.711,0.724,7.0,-4.809,1.0,0.106,0.0835,0.0,0.0389,0.478,104.048,4H0iUwnJaY9Ev07IP6DW5j,208947.0,4.0
Perfect Strangers,"Jonas Blue, JP Cooper",spotify:track:3P3pw6C19j31Rnzgo3JG7o,0.73,0.861,1.0,-4.1,1.0,0.0451,0.39,0.0,0.213,0.704,117.965,3P3pw6C19j31Rnzgo3JG7o,196613.0,4.0
Rise,"Jonas Blue, Jack & Jack",spotify:track:5ZSl6gDoV6bPPxzmLeneV9,0.687,0.785,1.0,-4.65,1.0,0.0333,0.327,0.0,0.203,0.655,106.046,5ZSl6gDoV6bPPxzmLeneV9,194408.0,4.0
Mama,"Jonas Blue, William Singe",spotify:track:7jEyX4bqaCSdMN4D4JNnVj,0.738,0.794,11.0,-4.118,0.0,0.0416,0.101,0.0,0.0533,0.566,104.014,7jEyX4bqaCSdMN4D4JNnVj,184134.0,4.0
Fast Car,"Jonas Blue, Dakota",spotify:track:1SN1vSPsr4V4tIUTR3s8YW,0.672,0.578,9.0,-6.621,1.0,0.0569,0.469,0.0,0.312,0.548,113.945,1SN1vSPsr4V4tIUTR3s8YW,212424.0,4.0
By Your Side,"Jonas Blue, RAYE",spotify:track:4QTuyRQshEZYurtIDfE6g0,0.695,0.743,6.0,-3.85,1.0,0.0329,0.0786,0.0,0.0587,0.634,123.007,4QTuyRQshEZYurtIDfE6g0,201254.0,4.0
Purpose,"Jonas Blue, Era Istrefi",spotify:track:6APLWNdNt72jjkLfB1dYey,0.69,0.796,11.0,-4.601,0.0,0.0496,0.00658,0.000349,0.143,0.455,100.069,6APLWNdNt72jjkLfB1dYey,170120.0,4.0
